"sample","class","ethanolamine..62.","Glycine..76.","Trimethylamine.N.oxide..TMAO...76.1.","X3C13.Glycine..79.","beta.alanine..89.99.","Alanine..90.","X4C13.Alanine..94.","Cadaverine..103.","X3.Aminoisobutyrate..103.98.","Choline..103.99.","Dimethylglycine..104.","L.2.aminobutyric.acid..104.01.","X2C13.Choline..106.","Serine..106.01.","X4C13.Serine..110.","Hypotaurine..110.01.","Creatinine..114.","X5.6.dihydrouracil..115.","Proline..116.","d3.Creatinine..117.","X5.Aminovaleric.Acid..117.98.","Betaine..117.99.","Valine..118.","Threonine..120.","Cysteine..122.","X6C13.Proline..122.","Niacinamide..123.","X6C13.Valine..124.","X5C13.Threonine..125.","Taurine..125.99.","Pyroglutamic.Acid..130.04.","Pipecolate..130.","Creatine..131.98.","Hydroxyproline..131.99.","Leucine..D.norleucine..132.01.","iso.Leucine..allo.isoleucine..132.02.","Ornithine..132.9.","Asparagine..133.","Aspartic.Acid..134.","S.methylcysteine..136.","X1.methylnicotinamide..137.","trigonelline..138.01.","X5C13.Aspartic.Acid..138.98.","X6C13.Asparagine..138.99.","X7C13.Leucine..139.","X7C13.iso.Leucine..139.01.","Glutamine..146.99.","Lysine..147.","Deoxycarnitine..147.01.","Glutamic.acid..148.","Methionine..149.99.","X2C13.Glutamic.acid..150.","X7C13.Glutamine..153.99.","X6C13.Glutamic.acid..154.","X8C13.Lysine..155.","X6C13.Methionine..155.99.","Histidine..156.","Carnitine..162.","X9C13.Histidine..165.","Phenylalanine..165.99.","methionine.sulfoxide..166.","Epinephrine..166.","X7.methylguanine..166.01.","X1.3.Methylhistidine..169.99.","Arginine..175.","X10C13.Phenylalanine..176.","Cotinine..176.99.","Cysteinyl.Glycine..Cys.Gly...179.","Gluconolactone..179.01.","Tyrosine..182.1.","X213C.Tyrosine..184.1.","X10C13.Arginine..185.1.","N6.Acetyl.lysine..188.99.","homoarginine..189.","N6.Trimethyllysine..189.01.","homocitrulline..190.","X1013C.Tyrosine..192.1.","Caffeine..195.","dimethylarginine..A.SDMA...203.","Acetylcarnitine..204.1.","Tryptophan..205.1.","L.Kynurenine..209.1.","X13C13.Tryptophan..218.1.","Cystine..241.1.","Uridine..245.2.","isovalerylcarnitine..246.","X8C13.Cystine..249.1.","X11C13.Uridine..256.2.","Glycerophosphocholine..258.","succinylcarnitine..262.","Thiamine..265.","Adenosine..268.2.","Inosine..269.2.","glutarylcarnitine..276.","X1.Methyladenosine..282.1.","X6.Methyladenosine..282.2.","X5..methylthioadenosine..298.","N2.N2.Dimethylguanosine..312.2.","UMP..325.","GMP..364.1.","riboflavin..377.","SAH..385.","S.adenosylmethionine..SAM...399.","thyroxine..777.5.","FAD..786."
"Pos_79","3",887.304085567569,964.778871884408,964.049180111983,995.230489416034,900.808174067754,956.908515350555,1006.01225773741,1044.29344793068,1012.55935300773,923.31988405032,879.752460987864,997.128856190147,1010.15365980839,965.995293744376,1001.27071291434,968.971879280324,989.190024657467,966.723162324678,995.821030079741,998.656667545043,952.299270127542,965.062864296554,1008.99340198807,992.61770365001,959.920644057131,1002.37076265903,978.840772590042,996.537165886263,1001.19058783811,946.108994699571,980.169327650473,952.126930740707,948.040817480608,943.439036229165,991.096582767621,993.114871695415,974.278417351414,1001.7925166067,960.579171994651,1008.60363400333,913.557279550079,737.534515526036,1003.62168839701,1001.63778885583,1001.1427469372,992.820684444289,1009.5627151971,988.819137280862,978.501184526533,944.174885477313,1004.59232849467,1023.59346744277,988.174001861763,1001.95462504457,1005.92730371722,1002.15788880086,981.798332851923,967.144678316136,1017.713462741,1002.3565323388,912.965807489463,1002.01894284512,971.95587227645,766.928868805963,954.926224056679,997.240665629289,1084.5324273399,1357.42508151293,942.476768870767,1017.71571309234,994.750607539749,1010.97016072414,1015.44525456577,962.600986216639,1006.2538129663,956.163564662254,986.069842438271,653.88278954939,967.400354027823,962.270331333107,972.403618347842,1010.91444433031,1000.90583133352,1065.20316650017,882.641057761214,998.958382108194,988.911270200703,1011.32567021252,888.274578112031,1024.35416426658,1150.30719762019,1011.23068233081,916.29524586304,979.863521225173,1050.58083135616,966.526129418259,1008.71016571495,1061.84545986984,952.681697094633,926.766969975213,1064.18833402411,950.194124637727,1290.71867625079,1010.33033366725,1047.1313962019
"Pos_80","2",910.321797331685,938.162213596165,876.814360157651,997.285958905221,896.103153418106,942.947157268686,999.417106284667,1016.92284786523,971.06323437185,931.074343599141,974.352515129381,1024.95050366277,1010.3276011333,962.856140992052,1000.36779496403,980.570610812451,986.291340817613,902.789315073801,928.416470708853,998.114276764606,883.444102591716,992.182850552513,953.801576216943,932.181164160482,993.162885121287,1001.35195396324,1015.49064576046,1003.21495111547,992.506080944363,975.185915934773,1005.10093884846,885.05317773494,982.325163305887,894.969680253822,936.64467799694,928.044462498726,913.271216387106,949.920272490584,958.777121382876,959.962909292159,925.124636966384,814.522397998983,995.937232700093,1000.61850418341,1000.24157149493,990.560262100838,991.946132489045,947.409409500423,921.425732873648,935.277613479364,889.351914268235,1016.67966127562,989.453423555289,995.821414538392,994.631794273254,990.679082994362,992.299936136223,986.156022152388,1014.08444188594,949.729737280641,847.125841801412,945.526715724356,999.903736570446,880.708121241988,918.293428318688,998.364165649335,1100.92056381824,1194.89660800521,919.663217876125,957.787724353457,994.43147739026,995.730345625905,1003.54162832363,965.048184947225,960.48016257055,954.316958467336,987.460678694403,701.908099565684,978.114792327356,987.161499828287,969.357919634647,969.319251449582,997.137718173054,1053.66515262969,959.478816522706,906.771549656646,955.886657379221,1001.61698339815,882.46187191445,1019.04831935312,1035.25761432309,1042.01194032723,929.948214064926,998.732484792335,1034.77414888285,947.452767008514,962.329855463257,1004.06668349839,1000.91534881017,970.023072555094,999.067272307839,943.590751474868,1194.67100381946,1025.50334287919,1029.32963339267
"Pos_QC(I)#10","QC",1010.78840155615,1002.05012053176,1000.52914095913,1003.96727979589,992.973500458962,999.135066177521,997.137718076528,996.61884417147,984.927436846075,1003.85275850945,992.383377865788,1026.24314581121,999.872232345093,1003.88833695873,1002.87759525335,1002.6856952742,999.802153012109,1008.52283158353,1005.80435872583,1001.50203089897,999.547233370527,999.993378536792,999.706622961824,1000.4108683874,995.945060825569,1003.36871570256,997.235174456026,996.337892531356,1000.10930196131,999.918454870389,1014.95648677008,1003.08775213348,999.950820375949,1002.95501821415,1001.94989813903,1001.44466251808,1005.79687543513,1004.56375284433,1011.89374459579,980.142514246135,1002.79063581236,994.606234370772,1004.2219850741,1000.26522986864,1002.03461327166,999.200797705017,1002.56407056278,1002.06810819601,1003.00281670399,1000.69281545357,1001.63471223787,1001.33130359202,1002.46452531361,1001.25518799968,1001.22989287628,1000.20673671466,1003.66727410288,1000.09332948074,1004.70560186876,1000.73959785782,1006.67177906469,1001.0437201057,1002.66003000704,1004.0925767709,997.206380629268,998.955253029874,999.423319897063,985.655635086758,971.641433426045,994.807721763916,993.046249279158,998.916746418243,1007.59379931121,985.676942149337,967.526687261548,953.410869257924,1005.5788258336,1001.07729690074,993.838993372764,991.981676017699,1002.03481518128,997.269247779035,1002.09349445489,990.55357943048,1005.18024231433,999.040782254679,1000.83612782117,1001.09343574453,1001.81864704362,996.142304347686,991.17863202954,1047.4073038232,995.77951543964,977.247871680617,995.906032843627,1014.03809097005,991.928013553546,1003.47470181699,1000.21481755824,996.424636517236,994.700961074877,1029.14484767605,962.124756861364,1007.79893394952,1004.41001118438
"Pos_81","3",863.337276080452,868.853945781039,852.918868519408,994.513905994161,867.779635551113,889.868620096881,1007.66606402588,1007.35827020747,900.846870247953,915.272636496426,935.770860537491,963.600287732638,1009.00442972333,899.294694188987,999.24811286763,998.243942827342,941.878700765074,865.602005931912,912.680918613016,996.620689489803,960.40582204022,960.310719058179,938.83369406944,913.456174503275,900.465086772159,996.933186952932,924.021066418757,998.224024448054,995.802658894014,889.547124356752,887.799320326072,923.063503352642,976.118036540329,881.454471599756,929.397123016395,884.692259008715,869.118998363541,892.815287342555,885.830616042839,894.435626808049,906.53791747005,822.537476326887,989.453196059906,996.075590326108,1001.76236485414,983.144975349585,948.484875926073,915.993524271871,955.543140061161,840.999458474503,929.064814289886,1018.11114238675,989.022236421132,1005.69690835105,994.453042763782,992.765413481664,922.815781368003,953.172977665216,1019.93503046607,938.837725542544,775.306782055027,933.611366717638,965.271732421724,744.092258917043,871.669677785281,996.2856657103,690.349643382104,1098.05354257452,867.265263820944,929.93234931139,1005.74418493099,987.061023683334,983.213455812406,854.982148546267,900.18631384513,994.872851318746,1014.94285606723,881.847605768119,934.202041330123,985.110014523046,899.44325186411,920.274874216337,998.594358754125,1015.90468835997,845.650063832475,959.756205140478,966.406381993042,1000.10649101429,796.15952626822,980.036604106635,1161.05229325043,976.928173047427,982.932769843645,880.77761910639,992.217670202681,1024.4648312616,895.183376054725,994.490278882815,852.857841231695,841.920506566962,979.192421500392,865.870013742111,1111.16495642945,914.148747102468,914.6821215399
"Pos_82","2",943.694488575217,944.268178210422,833.806193935227,1003.29831925988,947.158220046768,999.919751677143,1001.39564697891,1027.71477613222,997.837022766017,920.048125807742,879.580338865739,930.732787099044,1014.91672981103,954.201337620391,1002.81850632925,967.059902261575,993.494472675176,925.160828984771,997.244772610866,1000.61189003116,958.076616134998,974.040454827719,962.010056941593,980.146709582038,1031.79710645541,1000.73853343691,938.453806062594,1006.30563139318,999.604851623778,951.711971358089,904.132095189205,1010.17855930139,1021.01495158132,963.595957942626,948.192941467748,938.329415086382,914.948713711647,969.122278140456,899.544281169082,942.609176587902,863.432831083023,765.627916739774,997.077703460134,1002.62990971438,1005.66428129162,987.564340254922,981.455170668734,989.566922722192,951.109902369648,929.3659104466,988.426922213119,1021.7681543859,991.533892970138,1004.18311638406,1003.25504840641,1005.44340728471,991.982811642545,1002.57005966877,1020.03068123301,966.466247611559,833.323647385158,963.907909108172,1028.99662957648,925.291226984841,925.042961497281,1004.29756062273,1101.87016503672,1243.23437112823,975.901483815386,954.778778386804,1010.28922091696,998.139945262381,989.867543467506,1032.58220100722,973.955745303826,1002.07140614629,996.930890999009,911.62492217101,987.457443626235,1005.49770441464,911.108020589128,931.96996681704,1004.93509952215,1040.78715358769,874.113471934973,953.29460773351,960.435059854087,1015.25184739664,865.851050577306,1021.59021297375,934.413144000948,972.890627353856,957.010863970819,986.502025119322,1045.99876666646,979.105173823891,991.087994695927,1038.01793105039,886.790583250181,884.451010654216,969.406131356147,905.066106325747,1247.61798081623,972.251891669204,1026.23009096675
"Pos_83","4",946.915101120321,988.379354736361,863.087625066395,995.629535510522,998.476447660192,963.557450389542,1006.10513390177,1015.28073615089,1087.98450287311,963.242871524689,999.884129841791,1062.04069757116,1013.23790397135,966.600524930998,1003.27223631749,979.18370389234,986.92129380661,950.650377057917,987.111381189368,1002.69562554676,949.549817042047,982.966671266768,1000.78316946,1016.88290070436,976.139326283875,998.751419195621,1031.30306296567,1011.0981760317,1001.42883386755,957.692689892429,962.204405695605,996.088336831031,1027.60919040945,993.688646391213,984.279527912178,985.930121551538,942.788517436411,1010.89841178611,926.245631282077,998.75116697109,948.392590485316,736.339106941336,999.991997282108,1007.29812083313,1005.87534712544,992.054318670904,1005.82612917866,999.192996473349,1015.84527182569,948.230890835423,1033.76592080939,1023.98339289622,990.845272802493,1010.60061688999,1006.22441792345,1007.1950790265,982.123160007374,993.729461926877,1024.39897262756,983.603281424478,885.066397652164,981.479337004253,1019.25509487325,797.477431354022,966.189536811775,1005.88505286053,817.868428615044,1225.26206094065,959.940196853545,1008.90766224445,1009.7835532315,1004.80684972391,1100.10908395694,968.733364185923,1005.70606979748,933.133483367414,1001.0600786984,576.389606766233,1012.8622139814,1010.65258396614,969.448799330614,1019.2427504578,1000.92286054165,1131.82929056568,951.684058258864,991.90151729362,980.336783147416,1014.09900727708,936.126533328426,1080.92464306452,915.647938227519,1042.20670604032,942.30112748232,1034.80246926953,1064.57138728921,968.994943471588,941.467914898313,1064.41407584828,993.335787833052,945.318589748178,918.176405656108,926.028512611996,1179.9833919665,1020.80230785045,1033.89425333
"Pos_84","4",923.083293180456,972.027872925496,991.595808681352,1006.3399039744,970.800884305437,955.66637860155,1007.96417032302,1041.26401957994,987.100243962314,965.329634604619,973.70486096228,973.344011216691,1011.80146564035,936.583288446016,1003.28220732788,1038.8776826495,992.822068428694,976.772349658053,986.770066935346,1001.14483185082,978.320961029588,1000.05413720311,1000.83877494357,988.364211148855,994.687937536649,998.713467371781,1071.70430939008,1002.92686434527,999.863448804792,1000.58896215318,969.268330179014,987.458797026612,984.876024614678,1009.48683320662,977.640826775445,970.694186368725,965.491543177863,980.995811509698,920.783968283982,992.726868837853,1032.76231492402,715.680297337383,1001.81535966159,1000.21115674751,1002.67936988354,985.10870439253,996.500649381579,993.899484713531,1007.82720856102,974.608537396579,1001.62875050516,1025.28417079642,987.208589672664,1005.9601881005,999.869056503579,1005.07494623276,980.414047647379,980.465247671424,1020.13021182139,992.679837764623,884.12110625727,987.947885294698,1017.3301630352,785.66111218237,951.807403606184,1000.4645074473,858.322355146766,1265.05713940666,911.014355421123,1002.85529349349,1006.89958585558,997.070738094772,1074.49972693267,949.71669333604,1016.03104859161,954.508903636879,1014.04653276642,574.799093363321,989.744314914518,981.249523241835,967.636525087797,1024.1667013008,1000.01986925855,1086.32684505282,934.986142377385,991.919016732276,968.310724421044,1011.11507268152,942.36098833808,1113.93103609779,1174.73308780918,1024.81088516159,977.480216154261,1025.98127972355,1053.21778809692,940.718311204811,1022.80909756469,1066.64793028278,993.165469164561,970.973211551148,1048.99061723067,941.937911644032,1218.50256805539,1000.67112392465,1083.71388635178
"Pos_85","1",967.5114918432,976.70561584037,982.933897734084,996.833456530686,978.460300570126,960.269545122617,1010.57195733981,1036.91749241647,1035.00212353905,931.457855171595,1002.79817518102,1030.91189536015,1014.08029613225,923.996392426037,1004.88731175812,966.863810513972,981.064331989158,928.711280057635,959.398596406807,1001.09632342741,964.379970397518,988.616752629578,943.211558579487,937.610576834754,1005.18463632538,997.164849033994,1118.05366688289,1005.37526644026,1003.72322400295,967.226901428534,890.982543137966,1079.09748266746,988.26706365396,972.411232565733,924.75622634231,854.241696374705,924.685907631348,953.809031717255,898.612544290774,972.541938633618,1318.97542397072,954.954727795929,1008.51327893325,1007.67776439177,1006.31096516398,989.08012089375,1004.34604518459,958.340434882932,939.772892095856,904.221557807733,934.013840732942,1026.20795157312,993.641380746672,1012.93663203625,1006.06803250007,999.494029468949,1048.51943712071,971.186449686824,1071.7353430513,968.644710953718,838.643253350384,964.918403837698,1056.30618450628,948.209957601329,922.386857682636,1000.96893223463,711.228853829891,1194.94261768055,956.523728944418,977.832124904073,1002.16609783992,998.758989079246,987.695951780798,933.684726231638,1002.40685640347,1025.96818870542,1006.2621488905,897.809597605129,1030.71622998852,1062.98414410334,942.200340959398,965.398706411843,1002.92401961185,1077.9716469465,870.316459275448,987.581779974371,979.758040570218,1006.38723927597,893.169173513137,1376.52158060357,924.243658507387,984.374290991506,1061.23168527268,1048.47856354857,1038.18976364271,909.157708127969,975.106425907458,1022.38721302166,914.942605163165,917.316405305441,972.320486722311,986.238694157102,1224.36717403772,974.92318608179,950.395471777985
"Pos_86","2",906.233366322506,954.222858150812,1043.28174292991,1007.9688183371,1018.23531197215,938.594506370281,1011.30450971936,1033.39507254268,1115.608834429,895.122192705208,927.621459774498,1020.60837301854,1016.35204867698,913.76415930565,1001.88678674902,972.69198387221,1010.55209966111,915.47820005136,910.278753809061,1000.14049615986,959.183309831257,968.390443763219,945.292010987185,936.187538130134,964.619161567552,1003.80841968426,957.479231253987,1004.5872131295,1002.7216524453,930.948046062788,927.796859518826,1027.51695317874,1029.96459996829,962.092519408227,952.513673945971,948.035152270023,904.017897793979,963.038662615137,911.027661921232,976.489505795356,1231.22852080974,934.888265084566,1010.56702371742,1006.19092105094,1006.64156367604,995.352024994743,988.31755666888,947.761202308894,998.38198538157,887.059455780501,968.611899774571,1025.81407621614,994.573192558415,1009.82001656313,1007.0153865059,1007.56730152024,1005.74116723677,986.204779228419,1050.65869582212,969.616446918655,855.50827746943,965.053166584395,1098.80126249504,924.444364520483,915.103807006329,1003.22481185857,1164.5924738329,1288.2557766753,976.937978808684,973.635669999931,1005.93079380007,1000.36045545508,1011.43195622111,947.82106410047,1017.48597785394,1068.20628207234,998.675604854452,822.356817876781,1060.57426356172,1081.42449623751,918.87793399093,1055.03335977683,1007.74696299303,1073.86941415229,852.644337025364,1000.90181545867,996.353011206389,997.337890863864,852.359161216327,1377.989356766,899.86397805117,1005.60875608078,967.854620408312,1065.80832787451,1060.53207938411,943.327664718381,1050.85274895249,1104.40821805794,887.854341005729,927.556131388213,1067.7286116827,1033.22814548,1295.00394281572,970.666123455936,997.622064951915
"Pos_87","3",984.971749688081,994.327264413425,1043.50346926155,1028.4516041411,1020.20658669564,991.639098546508,1023.57541166118,1036.28978735228,1066.84565410068,978.292242931961,991.882124293812,1036.48009398158,1015.40231416427,971.572230601717,1015.06727100181,991.392196067223,991.747026099828,1038.36719988042,979.171018056236,1014.32606824285,935.458703519788,994.654892048497,1013.76879719318,1006.26155339277,1078.65255684853,987.701403731641,1055.50234813102,1012.7916164485,1019.77024506371,986.850375923689,975.530692833284,1039.19553349062,1083.24765183775,1044.01280883143,995.586499243747,978.919870128685,1013.19512197882,1014.69254277844,981.118535510271,1005.71233559558,1068.86096866569,747.884781056157,1016.76346213184,1020.69651030004,1015.33911793813,1008.8666915092,1026.9813909057,1009.596746852,1043.95228880515,1003.19096812338,1045.34242627765,1036.57967744193,1004.40571016558,1023.15330912838,1013.76612174273,1010.73064752682,1020.97079189946,1020.3962030649,1043.32939765802,1027.18555334871,957.791512714619,1027.39684204868,991.603461551033,825.060530128585,974.726052466163,1015.72745291305,930.553895634866,1330.20024957639,888.128929067375,1006.76401242195,995.262474742366,1005.22451536115,1047.85143188599,975.495401136654,1029.65762155189,1014.09658340494,980.757106693867,598.744989112924,1040.4235096524,1010.73105897959,988.225469541607,1097.96598270453,1016.19757278241,1104.65373108524,978.091246336384,1083.78437474654,976.431874529615,1025.297480977,938.267873614372,1167.43692012802,1259.67895900981,1052.77377071642,1129.9298948698,1118.84350371634,1115.84843984822,1030.37116916446,1030.05773811015,1102.85928439504,1048.74903052006,1018.81526893946,1211.69845034646,969.323026584467,1248.72199238199,1065.42061481786,1067.90635383941
"Pos_88","2",907.180861953851,969.990727050344,835.300624813216,1001.11860184779,901.276118838658,953.021548396798,1001.47964960659,1024.26237054449,955.428876263306,934.666382989519,911.694175044314,977.467990152558,1011.51146990324,942.292903894954,1003.39116811018,960.334967207986,992.432667734336,949.011751357376,962.051819492243,998.75663431751,961.308659885982,995.379230574791,986.613689641029,958.491959329581,986.798950113043,999.35287863664,924.440632703058,1005.69484858489,999.904849648941,950.421330165019,918.761260232331,933.039227326822,963.601591480409,924.566946466625,977.75853349026,972.341911413982,931.662449842482,966.118438022469,917.750205595957,1010.70437457665,894.443714893795,904.234026660194,1003.54690315079,999.173005397686,1004.17394872389,986.909103625942,996.635706960789,975.384845500647,984.191604357566,921.266167234164,998.907656267186,1022.39268412774,989.55934297105,1007.37384931969,1004.85514311128,998.081133071351,984.459109454699,974.143848460914,1024.60043894994,984.325523948763,878.696415247392,982.845430856179,1031.30765145936,869.334622061895,936.19212500721,998.178700990167,1112.26702876219,1243.86721565569,988.530490622895,996.346059296116,1005.7930657851,1004.31739725088,1002.96652596885,987.846496751258,971.434613019261,983.743038583327,1007.21760888094,677.324201154088,998.545694686411,1011.77901650228,978.280229299489,1014.32636717519,999.820355379277,1067.13142973673,882.924926703968,924.73571555366,980.521345504997,996.952370371847,888.991156850121,1041.51339884097,1008.52107473742,963.562378661654,979.125835865545,1009.49033642268,1036.57229651324,965.627429577998,1003.13033872726,1057.22447185576,965.903319321008,909.521200693279,965.728977275578,962.018849258679,1238.00562867816,959.723077615979,1000.89360804816
"Pos_89","1",901.721284488795,987.333224463669,998.903585126551,1001.43892094867,1021.22232300758,979.909875170256,989.680388190438,1027.9997025638,1029.04893303137,943.532099396528,987.248398118525,992.445205421751,1006.42543552823,923.729204878269,1002.66295060333,987.977034180427,1002.56807787306,948.280450617608,971.582635286465,999.228735826837,986.141613772313,1000.77534290282,955.031541411165,960.475449415796,1029.02461798667,997.656489232514,976.586121025054,1001.23926535098,1000.21340183557,988.235148500744,955.294300888991,1056.45105980645,1043.37975535149,976.997292911817,946.6193859733,889.503963724659,922.865163703841,958.061882702902,891.004669065971,994.637219743477,1031.20695578614,999.299589618198,999.978471808646,1001.82476062145,1004.25354806707,991.091233387899,1018.72445333344,950.895239273539,993.065690710359,908.979357956622,932.542196468513,1023.10696575635,987.753027989016,1002.45529444132,1007.84112259874,1001.02983463135,1031.21553435139,1002.89723976863,1045.71445795412,952.415119785186,807.155061607355,950.055250096721,968.423221248962,1002.5908169728,916.305558902269,1000.79943901867,1221.00247197287,1169.47698414932,929.82917737786,940.720515657074,1003.39061475624,1008.63677124678,971.884290429333,984.756668366011,956.773971846914,991.973092764198,997.081712007597,898.264221058036,1025.71944983223,1052.14955214637,925.325014040883,956.15279188871,1001.68900401785,1060.50392724031,875.522325481504,947.275380037579,970.984211144291,1007.40522478015,892.44171011865,1379.3748964947,978.388761000233,1028.49571978648,937.292325206333,1075.58645355058,1046.58564009102,916.075336576925,928.157718983011,1053.33471965331,937.815024875458,926.757616431552,931.496715024716,954.018631378666,1201.3065818606,980.607275557611,1028.16159356206
"Pos_90","4",942.960773560973,992.131141269652,966.770099201747,1009.0979824195,1015.88803307046,975.454946829787,1001.40321413261,1023.11144346728,1093.26938916896,924.324786722221,883.17557686229,999.403108803234,1011.01801694202,952.380770135015,1000.56132920445,1006.73865887414,987.258670423945,1011.83176956446,964.722956380372,999.769724904697,964.823802122074,964.98975357537,969.917786858398,978.836317362674,950.49996829342,998.458034505821,968.217569109277,1002.56646414372,1002.49499585341,916.950086937126,955.91507755641,1047.11685999333,1068.55455808265,1081.4647009678,952.056074503416,926.293304926853,984.601798273211,994.279319667317,920.80741666902,1009.00879349606,1029.83808244594,931.61779555962,1000.32606176077,1001.96367607116,1003.40985712353,990.327765615613,1000.93561367936,984.536475851467,1057.52696413961,911.465470476485,1011.14377331133,1022.43905782548,987.964332504066,1005.28450505205,1002.34827715896,999.404070575117,991.733155277871,993.131969578118,1021.46244357721,1000.85586886486,890.458577727702,1000.64409532226,932.115173918732,837.965396241166,949.841286247964,999.760990141992,1155.13038205041,1252.45276115111,988.371898270185,1014.61408330402,1000.99024565064,1007.73300080244,1071.17621048842,974.553050108283,1057.77078949972,1036.53359725352,992.22107035462,630.978929992218,1031.11635694123,1011.4260435952,969.326969356805,1080.65460477187,1003.9207002479,1102.87904791445,880.282780394569,1034.4085175649,991.825683694256,1009.99240515979,855.88826710288,1111.01116611168,1002.40846595987,1021.76154493629,958.745744398785,1078.17157644441,1063.68173291078,943.482623359464,1078.00613754447,1090.260673069,888.114228899452,911.362610532485,904.25366940547,1010.95410760744,1318.16936030562,974.054880496333,1039.18819454496
"Pos_QC(I)#11","QC",998.715979050228,1011.71546763088,999.585493834494,1003.78252712603,1007.37468129532,1003.18316179718,1006.05617407984,1016.43187064372,1014.31461470361,1005.53048411606,1014.31658104296,994.003975396248,1003.99909765632,1002.06004303653,1001.13218607815,990.745416027266,1002.99429042922,1003.23337169752,1003.80132629445,1006.0220815978,1008.45328769571,1007.74443948117,1006.64504935181,1004.92792743645,997.75572525821,1004.28759405399,1002.96817101567,1007.47617049626,1008.38212246785,1000.57927191697,994.542304704598,1007.12611383598,1007.50557745965,1000.2155784793,1004.05120022687,1007.80782310802,1004.79932693864,1001.33535962735,1002.83414624002,1011.80481854943,1003.73267389327,1007.96361162662,1004.79018671815,1005.38859524004,1007.41062919494,1003.40415824908,1005.82599506154,1005.89097130067,1002.45803173316,1004.46552543119,1004.52684486077,1004.7184383493,1004.29891879449,1003.54964269496,1005.77843004979,1010.7412465981,1008.07115825569,1003.47035078996,1011.80765338814,1003.28362502789,1007.08512313809,1003.39490935912,996.220794430383,1005.99187024086,1003.96934430653,1003.71517235066,1001.75360703053,999.206663963126,1019.362005877,1009.16508395412,1005.75897381206,1004.5178082148,1013.95884301008,1006.60693631833,1000.36014177775,996.628966411209,1006.48023988832,1000.29613687807,1007.52190748219,995.643433295864,1003.28039293956,1002.49607967984,1004.63198747402,1003.40294636981,1001.16956578952,1001.68135088622,999.433699329683,1009.34138629785,999.747364422624,1007.77549720264,999.534271934755,1051.44006554555,1010.11861963044,1015.91057462987,1001.55721084688,1016.71473106916,1004.70241155421,1020.77798075954,1007.79897824287,1013.80889685794,991.541787342821,986.84979155671,936.447020636782,1006.11164885972,1009.14989413798
"Pos_091","4",913.01297546633,912.650970541347,968.585038325008,1006.23464346995,959.567233035131,950.587521473753,1004.69487269295,1001.54505690505,1036.09129265633,926.33274926391,944.65759447797,995.012804723319,1009.27460633248,947.296748777351,998.903176897235,961.450276629243,983.396242942393,811.452449817947,933.194293481058,998.768703942545,933.288890857483,970.607322187966,989.217866928061,963.585484703349,1008.63692505987,999.302176760816,1047.49669766152,995.777028541743,1000.1722668649,980.226832859507,960.556852021567,959.464702622539,1040.73508994695,955.35093311982,993.16444495727,989.50133022887,945.758719734831,975.088625031456,957.621302217331,995.051553357021,1030.02596833294,946.803105280195,999.957103544942,996.256668023724,1002.00862205064,993.616667852122,988.964848659784,976.050175951442,977.181822013528,959.671646946331,989.685129261252,1016.9983468108,989.375362398574,1005.01401407035,997.523230701906,1004.81123545108,973.20124059814,968.582547531822,1019.70584352517,991.087820990965,846.923260929016,988.517740059475,1013.67510393342,815.327472902202,937.657519513333,1000.04866123622,1075.65870259738,1247.02581353111,984.449372778903,980.890404136385,1002.66049108186,998.19132919515,1015.10342945997,922.419657779499,988.752685014677,979.473177384435,979.904309891621,597.7944940326,997.895295550479,976.63579328123,950.139078618835,998.394301315575,1001.48790432059,1068.9747212066,973.247189057919,991.844520447287,976.512490082953,1009.51651062525,897.614204024936,1067.22667942869,1136.05253591025,1031.12125029556,954.586327474351,939.302033978616,1031.40905647051,842.443122542962,964.491654400296,1061.64472943879,1003.11650632699,1011.87224518966,977.525621725971,899.775071277406,1215.77461951711,993.858161182435,1040.53159807798
"Pos_092","3",922.871101276739,962.571871923253,1011.88273818722,1006.70126042248,1000.9333521896,929.746513218197,1007.19497502495,1036.3324099408,984.821143390911,935.108808982514,939.307635642645,913.646932933362,1010.3057016667,937.059062407477,1000.30434736283,966.486120026901,1002.13237265981,824.429585753144,973.305316888204,999.08223684459,940.346101524034,982.263484717943,988.574461388673,982.211655059472,937.68568073288,1000.04571204556,943.477664630899,1010.08677787015,999.554514293268,908.713978633157,926.160041692837,987.031520685104,975.451163631082,948.14604825062,970.590848616331,941.560561780935,919.054383176805,986.388033250338,932.247867169382,969.208282731972,956.821534209652,778.512274498625,1001.1948644409,1003.36584982396,1002.5904320312,997.655243165849,992.086621819529,972.222977917002,994.678330429308,889.969768449085,998.274341376037,1023.26026626158,992.612403573291,1005.42559267193,998.270480791783,1001.71556733721,982.280472278852,982.148256524314,1022.18551641852,985.526229549167,891.812373335543,981.900303528923,1020.7057236023,826.056215398666,922.474300698674,1002.80086636938,1026.27673229977,1243.27234501152,921.728917203572,996.906965230088,1000.73986174619,994.414731321159,996.087252340618,942.180542882806,978.520263769226,976.682631225054,994.097719751087,652.999621834348,993.528295519656,980.81191539188,961.868546134519,1024.20125208563,1002.88755825155,1089.50891402277,910.483453091184,983.292175335956,971.080046519037,1006.5889921901,871.648853160355,1094.62165050988,1130.83408074714,961.909695230658,932.521998564297,1017.74221298386,1070.7618150548,966.456350078299,981.484318183881,1059.61438326226,842.374358551488,877.639536458482,934.132389699876,925.046368506264,1216.07727694498,996.456829632826,1037.8931642445
