name,Pos_QC(I)#1,Pos_01,Pos_02,Pos_03,Pos_04,Pos_05,Pos_06,Pos_07,Pos_08,Pos_09,Pos_10,Pos_QC(I)#2,Pos_11,Pos_12,Pos_13,Pos_14,Pos_15,Pos_16,Pos_17,Pos_18,Pos_19,Pos_20,Pos_QC(I)#3,Pos_21,Pos_22,Pos_23,Pos_24,Pos_25,Pos_26,Pos_27,Pos_28,Pos_29,Pos_30,Pos_QC(I)#4,Pos_31,Pos_32,Pos_33,Pos_34,Pos_35,Pos_36,Pos_37,Pos_38,Pos_39,Pos_40,Pos_QC(I)#5,Pos_41,Pos_42,Pos_43,Pos_44,Pos_45,Pos_47,Pos_48,Pos_49,Pos_50,Pos_QC(I)#6,Pos_51,Pos_52,Pos_53,Pos_54,Pos_55,Pos_56,Pos_57,Pos_58,Pos_59,Pos_60,Pos_QC(I)#7,Pos_QC(I)#8,Pos_61,Pos_62,Pos_63,Pos_64,Pos_65,Pos_67,Pos_68,Pos_69,Pos_70,Pos_QC(I)#9,Pos_71,Pos_72,Pos_73,Pos_74,Pos_75,Pos_76,Pos_77,Pos_78,Pos_79,Pos_80,Pos_QC(I)#10,Pos_81,Pos_82,Pos_83,Pos_84,Pos_85,Pos_86,Pos_87,Pos_88,Pos_89,Pos_90,Pos_QC(I)#11,Pos_091,Pos_092,Pos_093,Pos_094,Pos_095,Pos_096,Pos_097,Pos_098,Pos_099,Pos_100,Pos_QC(I)#12,Pos_101,Pos_102,Pos_103,Pos_104,Pos_105,Pos_106,Pos_107,Pos_108,Pos_109,Pos_110,Pos_QC(I)#13,Pos_111,Pos_112,Pos_113,Pos_114,Pos_115,Pos_116,Pos_117,Pos_118,Pos_119,Pos_120,Pos_QC(I)#14,Pos_QC(I)#15,Pos_121,Pos_122,Pos_123,Pos_124,Pos_125,Pos_126,Pos_127,Pos_128,Pos_129,Pos_130,Pos_QC(I)#16,Pos_131,Pos_132,Pos_133,Pos_134,Pos_135,Pos_136,Pos_137,Pos_138,Pos_139,Pos_140,Pos_QC(I)#17,Pos_141,Pos_142,Pos_143,Pos_144,Pos_145,Pos_146,Pos_147,Pos_148,Pos_149,Pos_150,Pos_QC(I)#18,Pos_151,Pos_152,Pos_153,Pos_154,Pos_155,Pos_156,Pos_157,Pos_158,Pos_159,Pos_160,Pos_QC(I)#19,Pos_161,Pos_162,Pos_163,Pos_164,Pos_165,Pos_166,Pos_167,Pos_168,Pos_169,Pos_170,Pos_QC(I)#20,Pos_171,Pos_172,Pos_173,Pos_174,Pos_175,Pos_176,Pos_177,Pos_178,Pos_179,Pos_180,Pos_QC(I)#21,Pos_QC(I)#22,Pos_181,Pos_182,Pos_183,Pos_184,Pos_185,Pos_186,Pos_187,Pos_188,Pos_189,Pos_190,Pos_QC(I)#23,Pos_191,Pos_192,Pos_193,Pos_194,Pos_195,Pos_196,Pos_197,Pos_198,Pos_199,Pos_200,Pos_QC(I)#24,Pos_201,Pos_202,Pos_203,Pos_204,Pos_205,Pos_206,Pos_207,Pos_208,Pos_209,Pos_210,Pos_QC(I)#25,Pos_211,Pos_212,Pos_213,Pos_214,Pos_215,Pos_216,Pos_217,Pos_218,Pos_219,Pos_220,Pos_QC(I)#26,Pos_221,Pos_222,Pos_223,Pos_224,Pos_225,Pos_226,Pos_227,Pos_228,Pos_230,Pos_QC(I)#27,Pos_232,Pos_233,Pos_234,Pos_235,Pos_236,Pos_237,Pos_238,Pos_239,Pos_240,Pos_QC(I)#28,Pos_QC(I)#29,Pos_241,Pos_242,Pos_243,Pos_244,Pos_245,Pos_246,Pos_247,Pos_248,Pos_249,Pos_250,Pos_QC(I)#30,Pos_251,Pos_252,Pos_253,Pos_254,Pos_255,Pos_256,Pos_257,Pos_258,Pos_259,Pos_260,Pos_QC(I)#31,Pos_261,Pos_262,Pos_263,Pos_264,Pos_265,Pos_266,Pos_267,Pos_268,Pos_269,Pos_270,Pos_QC(I)#32,Pos_271,Pos_272,Pos_273,Pos_274,Pos_275,Pos_276,Pos_277,Pos_278,Pos_279,Pos_280,Pos_QC(I)#33,Pos_281,Pos_282,Pos_283,Pos_284,Pos_285,Pos_286,Pos_287,Pos_289,Pos_290,Pos_QC(I)#34,Pos_291,Pos_292,Pos_293,Pos_294,Pos_295,Pos_296,Pos_297,Pos_298,Pos_299,Pos_300,Pos_QC(I)#35,Pos_QC(I)#36,Pos_301,Pos_302,Pos_303,Pos_304,Pos_305,Pos_306,Pos_307,Pos_308,Pos_309,Pos_310,Pos_QC(I)#37,Pos_311,Pos_312,Pos_313,Pos_314,Pos_315,Pos_316,Pos_317,Pos_318,Pos_319,Pos_320,Pos_QC(I)#38,Pos_321,Pos_322,Pos_323,Pos_324,Pos_325,Pos_326,Pos_327,Pos_328,Pos_329,Pos_330,Pos_QC(I)#39,Pos_331,Pos_332,Pos_333,Pos_334,Pos_335,Pos_336,Pos_337,Pos_338,Pos_339,Pos_QC(I)#40,Pos_340,Pos_341,Pos_342,Pos_343,Pos_344,Pos_345,Pos_346,Pos_347,Pos_348,Pos_349,Pos_350,Pos_QC(I)#41,Pos_351,Pos_352,Pos_353,Pos_356,Pos_357,Pos_358,Pos_359,Pos_360,Pos_QC(I)#42,Pos_QC(I)#43,Pos_361,Pos_362,Pos_364,Pos_365,Pos_366,Pos_367,Pos_368,Pos_369,Pos_370,Pos_QC(I)#44,Pos_371,Pos_372,Pos_373,Pos_374,Pos_375,Pos_376,Pos_377,Pos_378,Pos_379,Pos_380,Pos_QC(I)#45,Pos_381,Pos_382,Pos_384,Pos_385,Pos_386,Pos_387,Pos_388,Pos_389,Pos_390,Pos_QC(I)#46,Pos_391,Pos_392,Pos_393,Pos_394,Pos_395,Pos_396,Pos_397,Pos_398,Pos_399,Pos_400,Pos_QC(I)#47,Pos_401,Pos_404,Pos_405,Pos_406,Pos_407,Pos_408,Pos_409,Pos_410,Pos_QC(I)#48,Pos_411,Pos_412,Pos_413,Pos_414,Pos_415,Pos_416,Pos_417,Pos_418,Pos_419,Pos_420,Pos_QC(I)#49,Pos_QC(I)#50,Pos_421,Pos_422,Pos_423,Pos_424,Pos_425,Pos_426,Pos_427,Pos_428,Pos_429,Pos_430,Pos_QC(I)#51,Pos_431,Pos_432,Pos_433,Pos_434,Pos_435,Pos_436,Pos_437,Pos_438,Pos_439,Pos_440,Pos_QC(I)#52,Pos_441,Pos_442,Pos_443,Pos_445,Pos_446,Pos_447,Pos_448,Pos_449,Pos_450,Pos_QC(I)#53,Pos_451,Pos_452,Pos_453,Pos_454,Pos_456,Pos_457,Pos_458,Pos_459,Pos_460,Pos_QC(I)#54,Pos_461,Pos_462,Pos_463,Pos_464,Pos_465,Pos_466,Pos_467,Pos_468,Pos_469,Pos_470,Pos_QC(I)#55,Pos_471,Pos_472,Pos_473,Pos_474,Pos_475,Pos_476,Pos_477,Pos_478,Pos_479,Pos_480,Pos_QC(I)#56,Pos_481,Pos_482,Pos_483,Pos_484,Pos_QC(I)#57
ethanolamine..62.,15.00404452,13.88400708,14.47582977,13.41893579,13.96357209,13.44915545,13.48084862,12.44853578,14.51243096,13.60106514,13.98494017,14.89087847,13.86525608,14.04336246,13.60001794,14.47962388,13.31904302,14.41487733,12.83264519,13.90802143,13.62617417,13.55795696,14.79485292,13.79814688,13.66952071,13.32043642,13.86857929,13.48279713,12.7117296,13.89763812,13.70041347,13.16106093,14.1074146,15.26829862,12.79933242,13.65524251,13.34382549,13.59607541,14.41340654,13.93256281,13.3836983,14.07999256,13.23034148,13.50976766,14.95984504,14.12176035,14.45399226,13.5199994,12.77838153,14.15760602,14.63200903,13.81580211,13.79874735,13.93416697,14.94854402,12.96908852,13.42498521,12.90773379,13.19130231,13.53150994,13.25727965,15.74506352,13.11988985,14.28071318,13.81274868,14.94639921,15.10357332,13.24053177,13.16971753,13.74359782,13.42874455,14.16539163,14.31706734,13.89614881,14.29899431,13.99619579,14.65771494,14.03537423,13.65552013,14.29020274,13.21966457,13.55636765,13.84536943,13.31507007,13.54134006,13.18656282,13.52615785,15.01619913,12.82331806,14.01429975,14.05953684,13.703162,14.36004899,13.44806193,14.61380407,13.45715475,13.37369987,13.98275677,14.80679815,13.53368803,13.6773009,14.18985497,13.84389594,13.23661561,13.36290414,13.14792979,13.76270427,14.06795124,13.78573749,14.94047359,13.88213642,13.86491037,13.99261109,13.42624792,13.88949839,13.87866583,13.71213811,13.86449451,13.40690988,13.44476121,15.03326788,13.88237141,14.09722798,13.24391569,13.60254569,13.805112,14.28575834,13.91060432,14.00445867,13.83534546,14.45411422,14.71752355,14.95953782,13.51699414,13.40925104,12.9593968,13.91654194,14.02347901,13.86434481,14.22707871,12.95626284,13.32042798,13.53066568,14.9033609,12.60686577,12.92945366,13.5983304,13.48707128,13.2145662,14.5139268,13.81057784,12.7928177,13.58384838,13.75608084,14.69797041,13.60128044,13.72740772,13.32769517,13.36364341,13.72247525,14.88740129,12.93370757,14.41949267,13.59599371,13.13386006,14.58645386,13.14367956,12.97331994,13.89444459,13.48734702,13.48550139,13.80200249,13.31871987,13.63932384,12.99086081,15.01336264,14.88747489,14.19834174,13.70018012,14.10374242,13.45707973,13.2686034,13.59653225,12.35033236,14.31745766,13.27229147,13.57865325,14.16256868,13.3956105,13.89652676,13.28290463,13.3350974,13.96550495,13.61661453,12.77825544,13.25766414,13.90730123,13.84485563,14.47479733,14.34300079,13.05530564,13.81600641,13.74279251,13.41415209,13.83211888,13.81136584,13.94197537,13.62642504,13.87789841,13.09488252,14.69690738,12.7932195,14.2149971,12.74189231,13.10342671,15.03394193,13.19891155,13.28375048,13.76515653,13.72437443,14.1065191,14.56049069,13.88670267,13.20089086,13.32436269,13.31369936,14.39172092,12.94485409,14.01913369,13.555316,13.32620665,13.88527466,14.58454709,13.5508869,13.43830447,12.60754556,13.69903838,14.22516928,13.00057021,13.04431477,13.40152091,13.40857729,13.22570606,14.38625356,13.68542874,13.89371798,13.76388437,13.12283407,13.01381109,14.33350988,14.28115627,13.6923112,14.59693467,14.44377126,13.13279916,13.27740243,13.59898524,14.27182861,13.37302091,14.02211177,14.06441741,13.60199085,13.80986313,14.17329644,14.46863363,13.18463479,13.37833099,13.47806402,13.79270707,12.89364339,14.00167249,13.36479182,12.71281507,13.66494936,12.96560426,14.69608864,13.59025439,12.77679974,13.99141214,16.13505379,13.53351009,12.39738996,13.66294378,13.32524256,13.57074376,14.89859228,14.57784995,13.81390899,12.62696569,13.78871477,14.35938548,13.53266192,15.63582319,13.57771499,13.59397334,13.79015972,13.8774126,14.35668372,13.43214752,13.97571906,13.14956566,13.35391584,13.00884338,13.79150889,13.77620321,13.7789441,12.86831558,13.76683302,14.59010653,13.36088962,13.96580782,13.51079907,14.15438448,14.7288528,13.45019667,13.90700818,14.12749751,13.91170892,15.06575304,13.59736425,13.96126169,13.06559075,14.22990627,13.7851653,14.39883856,13.17731766,14.11835618,13.51440921,13.36611995,14.72166915,14.73700522,13.92309892,12.7339673,13.90527751,13.87855491,13.34899271,13.75537788,13.1393779,13.18039187,13.66064556,14.21443598,14.8624624,13.64079764,14.03929447,13.63284745,13.63195996,13.59983587,13.61491709,12.64811955,14.63503844,13.56422249,13.94550066,14.61408649,13.9626207,13.57121719,14.09454966,13.35700237,14.33751468,13.00410138,13.71869955,13.66174982,14.08500442,13.32272764,14.82503722,14.01671704,13.54656949,14.12483009,14.56081218,13.69607349,13.3015084,13.80251797,13.63879089,13.61899648,14.66944588,14.00577281,13.6280789,14.22380789,13.14693478,13.58786242,14.59320451,13.5911491,13.24886728,13.48751779,11.966727,12.95231297,14.59346279,14.13849518,12.26903155,13.67243559,13.82130831,13.99217473,14.1168901,13.25517878,15.13604581,14.72464899,14.88477724,14.14446963,13.99273221,14.95111004,14.34395736,14.56097515,13.18318769,13.86483935,13.4597643,13.688369,14.73214297,13.50594424,14.20273842,13.59702849,12.73558295,13.38812073,13.54307387,12.6787527,14.39390685,13.56493179,13.61573746,14.76965977,12.95759318,15.27136445,12.83398944,14.38470764,13.28745631,12.79869028,13.31941207,13.37625614,14.14723111,15.04119785,13.87220438,14.08938029,14.2760046,14.12403949,13.69891123,14.33281361,13.45106154,13.32342478,14.17373257,14.05872706,15.04787608,14.07322667,13.1824903,13.49323933,14.32522183,14.62861732,13.98201179,13.68889123,14.46097472,15.07887229,13.19112021,13.82798798,13.22760304,12.89803168,13.32747706,13.63866218,13.26792115,13.98979612,13.94555147,13.12268548,14.88413425,14.89010278,14.2135023,13.64749349,13.18775373,13.96056351,14.1322136,13.22751918,13.50467612,14.21279516,14.48993738,14.76954494,15.00587359,13.46878375,13.49928726,13.86895491,14.62851643,13.57331647,13.64333637,13.7807886,14.12723826,14.00571403,13.63564387,15.01679977,14.13104033,13.75038915,13.14888993,13.6437168,13.65463734,13.43126103,13.870494,13.7900759,13.44348816,14.96180777,13.93397302,13.94981628,13.70586381,14.81677449,13.58559163,13.747558,14.06972697,13.7528793,13.77470383,14.76692431,13.3133707,13.7919671,13.21070842,13.70061817,15.55167682,13.4814304,13.65422075,13.7699289,13.42264426,13.97744724,14.78653,13.77132865,14.56768288,14.0237579,13.204998,14.04366207,13.6287897,13.70279059,13.0429983,13.39134517,14.35351762,15.21527657,13.77569873,13.84526936,13.28523571,13.78822838,15.01266803
Glycine..76.,17.06228333,16.74278886,16.13029536,16.15158982,16.28332255,16.26063146,17.13194344,16.17855822,17.38236976,15.97934682,16.95254996,17.2715631,16.70195347,16.21532343,15.9574231,16.29952469,16.11463237,16.35203237,15.143814,16.86289041,15.53340153,16.96086698,17.25963229,16.54872011,16.44408679,15.9798021,16.41771744,15.96087712,15.9167438,16.8793204,16.43610579,15.94762857,16.58187874,17.2370314,15.99334042,17.2715594,15.74193533,16.47662028,16.98190084,16.33454109,16.2478551,16.65724254,15.59807804,16.28729753,17.18265106,16.88582537,16.1463619,16.33506489,16.33819381,17.39068903,15.34342743,17.05373399,16.30768888,17.44351408,17.19250364,16.25598229,15.9759044,16.05170614,16.56045651,16.22613361,16.28079211,16.29161831,16.33133533,16.03621337,16.89370653,17.13821629,17.29219565,17.19376621,15.95495132,16.03417366,16.59728633,16.37969722,15.92783928,15.88991567,16.54569242,16.04324838,17.29833894,16.76572388,16.55153596,15.87472662,16.16241725,16.20876293,15.85168895,15.71544447,15.7656436,16.59244236,16.13407416,17.23212799,14.94099021,16.23719028,16.99502878,16.71319446,16.7929402,16.40570833,17.09450154,16.6754059,16.97282525,17.054573,17.39047192,15.68695822,16.54428743,16.32005836,16.45839427,16.57912769,16.7149751,17.18099238,15.98220374,16.52374361,16.13124593,17.24902154,16.23039482,16.65683359,16.33370164,15.66456324,16.25429182,16.7161209,16.61315014,16.30988831,16.52673839,16.1549718,17.05369192,16.12993948,16.3838858,16.83978564,15.99613819,16.12596163,15.90606425,16.18608467,16.03371451,16.31138408,16.59590052,17.0219091,17.14725209,16.29187873,16.30034092,16.16327048,16.91590297,16.56980053,16.56095719,16.52945477,16.87267055,15.83462284,16.29590088,17.24434887,16.43081141,16.24125736,16.28167072,15.5592786,16.14385054,16.40177986,15.97638338,16.3703618,16.16893783,16.56580432,17.06987049,15.9803217,16.08998531,16.30591535,16.7148918,16.07106684,16.39505944,16.17122447,16.0677135,15.94135117,15.66089717,17.1447871,16.23914803,15.65719085,16.72007875,16.38160837,16.2329538,16.04047652,16.37953682,16.67068762,15.86983496,15.75926688,17.24809389,16.21663183,15.80095374,16.58244061,15.73259444,16.14029765,16.54931532,14.90051332,16.65320041,16.05818693,15.89105827,17.05794988,15.75642418,16.3915722,16.28711356,15.92349491,16.12680502,16.61647419,15.9886491,16.04990861,15.92626997,16.44473633,17.29347989,16.95607407,16.48725894,16.54813169,17.13531218,16.12725925,16.40333132,16.17832087,16.229048,16.598629,16.15155231,16.365328,17.00563016,15.46254408,16.51916045,15.98495193,16.18286894,16.83690729,16.01372474,16.05987952,16.51912717,15.94853188,16.00411394,16.95652459,16.14744118,16.36286707,15.88980429,15.99754082,16.47363298,16.27626498,16.41490464,16.42811234,16.13334145,15.77276153,17.12357567,15.91013236,15.83114767,15.6742156,16.34417841,16.68578514,15.66940934,16.32025923,15.97963427,16.26447426,16.16526149,17.00797137,15.86805547,16.92243091,16.21880284,16.1384684,16.05338402,16.72798815,15.98858589,16.93952215,16.43423318,16.96312716,16.32368483,16.94382626,15.72382067,16.42844975,16.1367725,16.25023478,16.40571383,15.66588626,16.12140659,16.96017567,17.09672823,16.23001678,16.2924364,16.25309045,16.52494187,15.94828149,16.34312595,16.60630471,15.88229002,16.63674025,16.76178952,16.94384491,16.65911027,15.9791927,15.87522587,16.42366385,15.75127567,15.72848143,15.9425858,16.9304784,16.28467752,16.54554875,16.90233395,16.51358339,15.41872464,17.33647399,15.28280984,16.12246789,16.14197451,16.42056047,16.46898155,15.72272709,17.05157532,16.90549041,15.79820221,15.75388138,16.17690203,17.45251222,15.97577377,16.81159531,16.16320149,16.30008629,16.50596465,16.10422414,16.9987525,15.89489899,16.08001675,16.3873032,16.50351692,16.59336005,16.21522271,15.71599746,16.48612621,16.20450443,17.10655001,16.12793583,16.78647238,16.04236429,16.20629225,16.27018657,15.34539584,15.44212468,17.72183535,15.94611956,16.12923111,17.08486474,16.89762057,16.7922877,15.47986418,15.78367545,16.45568383,15.80766479,16.10974949,16.13628421,16.03926485,16.08313682,17.13785906,17.02393285,15.74636675,16.42096854,16.37908591,16.10243998,15.81803363,15.63313598,17.01008639,16.95840434,15.92752595,16.69589694,17.192843,17.05088946,16.5866218,16.03692665,16.2656887,15.97435766,15.7103955,16.83540951,16.35608417,16.36159794,15.83038285,17.08220948,15.59291675,15.88725333,16.55360855,15.89793097,15.91664471,15.43995645,16.42509495,16.24252394,16.28089831,17.15237014,17.03053445,15.97134452,15.85350816,16.03037511,16.14425613,16.44816166,15.9338348,16.12386628,15.8466403,15.98634395,15.9620151,17.06401046,16.49882974,15.75517512,15.82876662,16.25711166,15.56756778,16.45908354,16.02907348,17.2674511,17.16215971,17.20263945,15.80756535,16.11029241,16.06570231,16.01843996,17.28271557,15.86916412,16.04182335,16.6223561,16.59061221,17.08617878,17.28601326,17.00457621,16.55668514,15.79280594,16.01683222,15.67628736,15.87130085,16.80535359,15.66192088,15.58200445,17.26070133,15.25856084,16.35213431,15.66452816,16.21324217,16.2873924,16.33271232,16.02451177,15.99616789,16.09556795,17.02634959,16.56682035,16.81016639,16.09568633,16.16090684,15.91550512,16.46521183,16.11245095,16.84486794,16.17146474,16.95740837,17.17593567,16.24028635,16.86934543,16.0375796,16.02247601,17.17620401,15.93701479,16.26374585,16.43314631,17.21169734,15.62182826,15.68621621,16.3096148,15.9227024,16.98788984,16.02092296,15.44834894,15.99714107,16.40299129,16.0615494,17.1172561,17.16676613,16.02618652,16.7575192,16.03072189,16.25365822,15.97097658,15.74677284,16.50908831,16.437942,16.78040842,16.77991664,17.13195522,16.10892564,16.11213645,16.46635541,17.53653185,16.45669108,16.29760324,16.34772882,16.19558403,16.38111959,16.23652162,16.79261742,16.97402013,16.22217149,16.2020668,16.28124262,16.23410143,15.27597122,16.15353945,16.26957169,15.68438858,17.39273217,15.95665209,16.02132517,16.79461574,16.11696529,16.12733408,16.34289263,16.61836433,16.32456292,16.93385723,17.31926109,15.26912694,16.70448636,15.61709105,15.71164011,16.51069002,16.14191911,15.87225673,16.42514877,15.95202236,16.16292285,17.64228302,16.91327414,16.81053151,16.51832222,15.90297249,16.33675245,16.15371728,16.2059398,15.72437074,15.57303581,15.97059479,17.4358822,16.48484847,15.9512264,16.23917477,16.39221722,17.35642114
Trimethylamine.N.oxide..TMAO...76.1.,18.43685959,17.86479345,18.25081548,15.8350611,14.65997107,19.60695668,17.91188062,16.72504768,17.62543374,18.08992014,14.36499827,18.29423551,17.95439891,14.80366601,14.64651969,17.80335687,14.85499944,15.98700838,18.23941124,17.07118105,17.29330302,15.83037944,18.36988555,16.2526263,17.84093904,15.62247946,14.44907674,18.16720451,16.7595704,17.28770597,16.86056221,15.722291,15.46399207,18.37540542,17.59689941,19.69289502,14.81878016,16.89251265,18.38914869,17.98332758,15.55579097,18.75379215,15.74861162,17.03789549,18.09395596,19.49984897,19.03823144,15.8994875,16.40718556,18.07538051,15.13865275,18.06442213,16.50671262,17.24512671,18.24782093,13.7762944,15.45347001,17.95320763,18.05305503,15.24828617,16.66293255,17.36953297,19.07839378,16.48859793,19.4708094,18.17959075,18.17072607,18.29804515,17.61478649,17.68751524,16.55241557,15.37440567,16.61376105,16.75597597,16.80425392,18.34535411,18.17043219,16.88880053,17.24808733,15.06657232,18.37580224,14.92797494,18.94037012,17.26124892,18.4647847,17.3814252,15.80447741,18.02971487,15.3657518,15.01753095,15.54089384,17.85023084,17.68975789,18.77102484,18.77022419,15.02131475,17.95885681,17.37675616,17.96206382,17.40064145,18.1739499,17.32622236,14.93673459,19.09940923,18.76807863,18.59672255,15.90065668,15.04695699,18.86043232,17.97420347,16.04215078,17.15015523,16.0703136,14.91807232,16.83548079,18.3592581,21.63089211,16.25555874,20.75635677,16.77163719,17.92293578,15.59205101,16.8944874,19.09227043,15.02072487,15.61325293,16.86298409,17.42240502,16.15182031,17.63942299,17.49821185,18.0202035,17.90906474,17.34631645,18.27406233,16.59126903,17.96581544,17.08850389,16.77850919,15.95243485,19.11398266,15.67114112,16.27245719,17.85625334,15.68981626,14.05673271,16.77625447,16.31391779,15.14672845,11.81167746,17.10097508,16.2566279,16.49247719,16.3066825,17.53323215,17.11565686,12.54104648,17.52378067,16.35984435,17.46906325,16.76154235,15.36163177,17.85239606,17.00530851,14.83834429,17.66990486,16.75689925,16.58752905,17.57344041,16.61373882,17.04666224,17.24189845,16.97643987,16.5445395,14.64881031,16.65429848,17.70978742,15.81056859,15.28278563,16.84733531,15.78231174,15.70011247,15.28830735,14.7184289,15.20994757,13.31567568,17.0597332,17.63935001,15.12674742,14.15735326,16.91146349,16.60069683,14.79280131,17.70124504,15.94987186,16.44871851,13.98214503,18.46124386,17.44199568,17.63186433,18.49338461,15.45194341,15.99995731,14.32243191,17.56411301,15.99892036,19.21182792,14.59799806,12.76724586,17.061071,17.71550166,17.78920098,17.70058182,17.07907427,16.90051098,17.66007815,15.71213951,16.52409193,15.95309117,16.31947684,14.8766177,17.52723615,18.10417387,15.41805609,15.51402212,12.45241954,15.53705764,15.45826119,17.04429083,12.72698078,15.48650025,15.82623301,17.50263892,16.49312278,13.35482345,15.28031231,19.46024194,15.95371244,15.80690464,15.5318952,17.37177517,14.30588444,18.64645257,17.5411117,16.49008253,17.5596411,17.38061257,15.21138794,19.11810743,17.90032852,15.87088415,17.33455159,17.48635471,17.43702809,15.88274571,18.69860314,14.11107082,16.84566399,17.96519088,16.38530712,14.38650556,15.46809917,14.57187885,17.47244621,17.54702208,12.52982126,17.46741241,14.07188294,16.10867266,15.62223168,16.52821146,16.62787325,19.22362736,14.35428496,17.69542546,17.64349567,17.43325409,16.68933181,16.65355717,18.36287098,13.38319147,14.05887284,16.69671294,16.73962056,16.8049863,17.85256898,17.45848532,16.35798647,14.36695043,16.40380183,18.65072035,17.94959738,15.8984546,16.45255858,17.04118515,16.64362094,16.50409374,17.44106225,17.45292478,11.92962325,17.84677527,15.7206546,16.40145152,14.94447033,17.87590502,16.49904917,16.33195675,17.83939834,17.4235175,18.53150779,16.57790591,16.71607837,15.5750898,15.66430796,16.68692578,15.41736502,15.31128599,16.63863072,17.6494665,16.34500906,16.60425766,14.25653764,18.33307453,15.26370077,16.76597031,15.33635452,17.86019987,15.21105382,16.31893009,17.72080614,17.78011621,16.67125409,15.58466514,16.14389097,14.3814644,18.0300141,17.07806167,15.80554698,15.89887973,18.27285109,17.25864279,17.73559477,16.94984194,18.61970639,17.33650672,16.81171244,14.81530225,17.3858952,15.19404317,15.87475936,14.78991715,17.51236027,17.77210401,13.88183999,14.35156401,15.33408091,14.96759187,17.11254171,14.91280106,17.86290429,13.72695931,15.95153128,16.9251036,17.75291607,16.63854658,16.60141645,16.37732187,15.46561615,15.63052475,16.65142425,18.9571495,17.29006037,16.75921126,17.72403194,17.39492812,16.55151077,17.99275733,15.73015865,18.36122189,13.00561822,16.6344093,16.55840039,13.62075824,17.49990528,13.6957626,17.62046393,14.90159197,15.77945957,17.26585532,16.28349977,16.66717544,16.74658629,16.0828933,17.0907445,17.78549173,17.84332914,19.03467142,14.74920679,17.88450468,15.06414737,18.4042666,17.50880428,15.47112224,17.65134176,12.19668224,17.89253289,15.53071983,17.12031637,18.28846073,16.04567813,15.69393959,16.06024451,14.96035859,16.37644293,14.15639387,14.58800769,17.80698735,15.32709443,16.54573787,17.68422079,15.7992408,16.14378784,15.5885465,15.1836798,19.01530042,15.96886941,17.83288232,17.66496906,17.02738768,16.78399073,14.22786157,16.04135894,15.54228671,17.55925065,14.61105687,16.78178224,17.28519978,17.81879253,15.82886564,14.98199453,18.09844309,15.83215545,16.05241521,15.69922048,14.37094807,17.60842452,17.77550254,16.63517801,14.59323576,14.94704951,16.61426238,17.42001783,15.98807061,15.55745925,16.56002074,19.02734877,16.4316288,17.74838766,17.78932307,16.62727231,15.29519261,17.20233707,14.39333657,18.25498716,18.45177992,15.18205221,15.83434503,17.94326718,16.49873356,17.77402337,16.96714668,18.68884038,17.18733272,12.5239014,17.4748719,17.95771393,17.95509173,16.84845437,16.21505495,15.73283427,17.73595733,17.04691024,15.22849391,15.71711498,16.09725507,17.8577638,15.59745004,17.27335064,14.81990832,17.74391169,17.70797164,15.89950738,18.08821837,14.36013371,14.60388522,17.47052551,18.47904316,16.5757718,16.93690295,13.56260276,17.75930565,20.86401721,15.84208005,17.86963708,17.02359907,17.3761451,15.29695437,19.69935883,18.06809563,16.98913634,13.78714272,17.83544214,14.45663536,17.96478901,13.12446416,17.07404323,15.59808354,17.709924,12.46025907,16.23534031,17.42193644,18.28009214,17.7727437,16.59518347,18.00565602,13.06216444,18.26256613,17.76707765
